channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,partial_fft_parts,partial_fft_bands,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red1,1,0.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,80306,0.43969557599649584,0,0.5115802666666666,0.0
red1,1,0.0,lite,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,76284,0.41767411300919843,0,0.14121556000000002,0.0
red1,1,0.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,76087,0.4165954883924661,0,0.08586597500000001,0.0
red1,1,0.0,pfft,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,76424,0.4184406482698204,0,0.099715925,0.0
red1,1,0.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,78403,0.42927617170389837,0,0.5501416149999999,0.0
red1,1,2.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,76745,0.4201982041173894,0,0.5193285566666667,0.0
red1,1,2.0,lite,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,71762,0.3929150240911082,0,0.15998451166666666,0.0
red1,1,2.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,71809,0.3931723609286027,0,0.08346419833333334,0.0
red1,1,2.0,pfft,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,71920,0.3937801138852387,0,0.08887136833333333,0.0
red1,1,2.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,74172,0.40611038107752956,0,0.57085107,0.0
red1,1,4.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,73380,0.40177398160315375,0,0.51630863,0.0
red1,1,4.0,lite,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,66615,0.36473390275952694,0,0.15633641666666667,0.0
red1,1,4.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,66603,0.3646681997371879,0,0.08584164833333335,0.0
red1,1,4.0,pfft,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,66353,0.3632993867717915,0,0.09339348166666667,0.0
red1,1,4.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,70105,0.38384253175646077,0,0.5457383066666668,0.0
red1,1,6.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,69318,0.3795335085413929,0,0.5614146283333334,0.0
red1,1,6.0,lite,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,60926,0.33358519491896627,0,0.14682853000000004,0.0
red1,1,6.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,60871,0.33328405606657907,0,0.09020748500000002,0.0
red1,1,6.0,pfft,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,60797,0.3328788874288217,0,0.09394260000000004,0.0
red1,1,6.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,65394,0.3580486202365309,0,0.52056901,0.0
red1,1,8.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,64969,0.35572163819535696,0,0.5482142416666667,0.0
red1,1,8.0,lite,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,55074,0.30154402102496713,0,0.14600304166666664,0.0
red1,1,8.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,55473,0.30372864651773984,0,0.09633136833333335,0.0
red1,1,8.0,pfft,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,55248,0.3024967148488831,0,0.09070989000000002,0.0
red1,1,8.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,60130,0.3292268944371441,0,0.5365047166666668,0.0
red1,1,10.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,61251,0.3353646517739816,0,0.5541760066666667,0.0
red1,1,10.0,lite,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,50486,0.27642356548401226,0,0.14672458833333335,0.0
red1,1,10.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,50105,0.27433749452474815,0,0.08546373166666665,0.0
red1,1,10.0,pfft,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,50607,0.27708607095926413,0,0.086602725,0.0
red1,1,10.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,56236,0.3079062636881297,0,0.5618312849999999,0.0
red1,1,12.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,57597,0.3153580814717477,0,0.5355419983333333,0.0
red1,1,12.0,lite,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,45680,0.2501095050372317,0,0.14256690833333333,0.0
red1,1,12.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,45690,0.2501642575558476,0,0.09349121333333334,0.0
red1,1,12.0,pfft,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,45548,0.2493867717915024,0,0.09080691499999999,0.0
red1,1,12.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,52331,0.2865254051686378,0,0.5387776016666667,0.0
red1,1,14.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,54636,0.29914586070959265,0,0.5519850033333332,0.0
red1,1,14.0,lite,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,41691,0.22826872536136664,0,0.13442596499999998,0.0
red1,1,14.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,41273,0.22598007008322382,0,0.08179930833333332,0.0
red1,1,14.0,pfft,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,41760,0.22864651773981604,0,0.08347421499999999,0.0
red1,1,14.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,48419,0.26510621988611477,0,0.5515690033333333,0.0
red1,1,16.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,51612,0.2825886990801577,0,0.5157699233333334,0.0
red1,1,16.0,lite,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,37813,0.20703569864213753,0,0.14019812999999998,0.0
red1,1,16.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,37809,0.2070137976346912,0,0.08535556999999999,0.0
red1,1,16.0,pfft,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,38267,0.2095214629872974,0,0.08791800500000001,0.0
red1,1,16.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,45031,0.24655606657906265,0,0.5309817799999998,0.0
red1,1,18.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,48552,0.26583442838370563,0,0.5741291,0.0
red1,1,18.0,lite,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,34406,0.1883815155497153,0,0.14559850666666663,0.0
red1,1,18.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,34915,0.19116841874726237,0,0.08814980000000001,0.0
red1,1,18.0,pfft,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,34488,0.1888304862023653,0,0.0881151283333333,0.0
red1,1,18.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,41058,0.22480289093298292,0,0.5354802233333332,0.0
red1,1,20.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,45915,0.25139618922470436,0,0.52647798,0.0
red1,1,20.0,lite,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,31968,0.1750328515111695,0,0.1344501733333333,0.0
red1,1,20.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,32372,0.1772448532632501,0,0.08167703499999998,0.0
red1,1,20.0,pfft,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,32280,0.17674113009198422,0,0.0875296283333333,0.0
red1,1,20.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,0,0.0,182640,37537,0.2055245291283399,0,0.5228747966666666,0.0
red1,1,22.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,3,0.05,182640,42170,0.23089137100306614,0,0.5143093799999999,157.17728055077453
red1,1,22.0,lite,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,3,0.05,182640,29039,0.1589958388085852,0,0.13546822166666667,157.17728055077453
red1,1,22.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,3,0.05,182640,28906,0.1582676303109943,0,0.08483327333333332,157.17728055077453
red1,1,22.0,pfft,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,2,0.03333333333333333,182640,29686,0.1625383267630311,0,0.08475789166666665,104.78485370051635
red1,1,22.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,3,0.05,182640,34357,0.1881132282084976,0,0.5509209350000001,157.17728055077453
red1,1,24.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,4,0.06666666666666667,182640,40888,0.22387209811651335,0,0.4769338133333333,209.5697074010327
red1,1,24.0,lite,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,4,0.06666666666666667,182640,27320,0.14958388085851948,0,0.13172558833333334,209.5697074010327
red1,1,24.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,4,0.06666666666666667,182640,27673,0.1515166447656592,0,0.09605620333333335,209.5697074010327
red1,1,24.0,pfft,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,4,0.06666666666666667,182640,27533,0.15075010950503723,0,0.10069166833333333,209.5697074010327
red1,1,24.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,4,0.06666666666666667,182640,32655,0.17879434954007883,0,0.47609690166666674,209.5697074010327
red1,1,26.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,4,0.06666666666666667,182640,39005,0.2135621988611476,0,0.5018254066666666,209.5697074010327
red1,1,26.0,lite,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,4,0.06666666666666667,182640,26090,0.14284932106876916,0,0.13454472833333336,209.5697074010327
red1,1,26.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,4,0.06666666666666667,182640,26035,0.14254818221638196,0,0.0819681816666667,209.5697074010327
red1,1,26.0,pfft,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,4,0.06666666666666667,182640,26784,0.1466491458607096,0,0.07791250000000001,209.5697074010327
red1,1,26.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,4,0.06666666666666667,182640,30759,0.16841327201051248,0,0.5033504333333333,209.5697074010327
red1,1,28.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,8,0.13333333333333333,182640,35725,0.19560337275514675,0,0.45690302833333324,419.1394148020654
red1,1,28.0,lite,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,7,0.11666666666666667,182640,24087,0.13188239159001314,0,0.12142020499999996,366.7469879518072
red1,1,28.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,8,0.13333333333333333,182640,24180,0.1323915900131406,0,0.09443227833333334,419.1394148020654
red1,1,28.0,pfft,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,5,0.08333333333333333,182640,24662,0.13503066141042488,0,0.08986766500000001,261.9621342512909
red1,1,28.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,8,0.13333333333333333,182640,28777,0.15756132282084975,0,0.4596608749999999,419.1394148020654
red1,1,30.0,cwz_joint,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,11,0.18333333333333332,182640,34594,0.1894108628996934,0,0.45071352333333325,576.3166953528399
red1,1,30.0,lite,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,12,0.2,182640,22817,0.12492882172579939,0,0.1387767233333333,628.7091222030981
red1,1,30.0,ofdm_fec,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,12,0.2,182640,22877,0.12525733683749452,0,0.08579211333333332,628.7091222030981
red1,1,30.0,pfft,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,10,0.16666666666666666,182640,23184,0.12693823915900132,0,0.09223349333333332,523.9242685025818
red1,1,30.0,profiled_cz,4,60,configuration,1024,16,0.5,3,10,12,0,1,16,3044,11,0.18333333333333332,182640,26533,0.1452748576434516,0,0.45539587666666664,576.3166953528399
