workload_id,snr_db,frame,algorithm_id,noise_model,capture_start_seconds,capture_stop_seconds,snapshot_index,snapshot_seconds,replay_support_end_seconds,frame_duration_seconds,frame_samples,payload_bits,payload_seed,noise_seed,replay_seed,optimizer_seed,bit_errors,success,decode_failure,partial_fft_parts,partial_fft_bands
blue4:lane1:snr0.0:seed4:frame1,0.0,1,cwz_joint,awgn,0.0,47.0,1,0.0,1.31584,1.2787712,6244,1830,4,4,4,4,954,false,false,4,16
blue4:lane1:snr0.0:seed4:frame2,0.0,2,cwz_joint,awgn,0.0,47.0,73,1.47456,2.7904,1.2787712,6244,1830,5,5,5,4,926,false,false,4,16
blue4:lane1:snr0.0:seed4:frame3,0.0,3,cwz_joint,awgn,0.0,47.0,145,2.94912,4.26496,1.2787712,6244,1830,6,6,6,4,890,false,false,4,16
blue4:lane1:snr0.0:seed4:frame4,0.0,4,cwz_joint,awgn,0.0,47.0,217,4.42368,5.73952,1.2787712,6244,1830,7,7,7,4,892,false,false,4,16
blue4:lane1:snr0.0:seed4:frame5,0.0,5,cwz_joint,awgn,0.0,47.0,289,5.89824,7.21408,1.2787712,6244,1830,8,8,8,4,915,false,false,4,16
blue4:lane1:snr0.0:seed4:frame6,0.0,6,cwz_joint,awgn,0.0,47.0,361,7.3728,8.68864,1.2787712,6244,1830,9,9,9,4,927,false,false,4,16
blue4:lane1:snr0.0:seed4:frame7,0.0,7,cwz_joint,awgn,0.0,47.0,432,8.82688,10.142719999999999,1.2787712,6244,1830,10,10,10,4,913,false,false,4,16
blue4:lane1:snr0.0:seed4:frame8,0.0,8,cwz_joint,awgn,0.0,47.0,504,10.30144,11.61728,1.2787712,6244,1830,11,11,11,4,897,false,false,4,16
blue4:lane1:snr0.0:seed4:frame9,0.0,9,cwz_joint,awgn,0.0,47.0,576,11.776,13.09184,1.2787712,6244,1830,12,12,12,4,890,false,false,4,16
blue4:lane1:snr0.0:seed4:frame10,0.0,10,cwz_joint,awgn,0.0,47.0,648,13.25056,14.5664,1.2787712,6244,1830,13,13,13,4,921,false,false,4,16
blue4:lane1:snr0.0:seed4:frame11,0.0,11,cwz_joint,awgn,0.0,47.0,720,14.72512,16.040960000000002,1.2787712,6244,1830,14,14,14,4,883,false,false,4,16
blue4:lane1:snr0.0:seed4:frame12,0.0,12,cwz_joint,awgn,0.0,47.0,792,16.19968,17.515520000000002,1.2787712,6244,1830,15,15,15,4,916,false,false,4,16
blue4:lane1:snr0.0:seed4:frame13,0.0,13,cwz_joint,awgn,0.0,47.0,864,17.67424,18.990080000000003,1.2787712,6244,1830,16,16,16,4,912,false,false,4,16
blue4:lane1:snr0.0:seed4:frame14,0.0,14,cwz_joint,awgn,0.0,47.0,936,19.1488,20.464640000000003,1.2787712,6244,1830,17,17,17,4,888,false,false,4,16
blue4:lane1:snr0.0:seed4:frame15,0.0,15,cwz_joint,awgn,0.0,47.0,1008,20.62336,21.939200000000003,1.2787712,6244,1830,18,18,18,4,879,false,false,4,16
blue4:lane1:snr0.0:seed4:frame16,0.0,16,cwz_joint,awgn,0.0,47.0,1080,22.09792,23.41376,1.2787712,6244,1830,19,19,19,4,953,false,false,4,16
blue4:lane1:snr0.0:seed4:frame17,0.0,17,cwz_joint,awgn,0.0,47.0,1151,23.552,24.86784,1.2787712,6244,1830,20,20,20,4,911,false,false,4,16
blue4:lane1:snr0.0:seed4:frame18,0.0,18,cwz_joint,awgn,0.0,47.0,1223,25.02656,26.3424,1.2787712,6244,1830,21,21,21,4,925,false,false,4,16
blue4:lane1:snr0.0:seed4:frame19,0.0,19,cwz_joint,awgn,0.0,47.0,1295,26.50112,27.81696,1.2787712,6244,1830,22,22,22,4,936,false,false,4,16
