channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red1,1,0.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,30942,0.42690397350993375,0,0.2176505483333333,0.0
red1,1,0.0,lite,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,30841,0.42551048565121413,0,0.07086366666666666,0.0
red1,1,0.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,31520,0.434878587196468,0,0.04087764666666665,0.0
red1,1,0.0,pfft,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,30779,0.42465507726269314,0,0.04543930499999999,0.0
red1,1,0.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,31402,0.4332505518763797,0,0.3365546433333334,0.0
red1,1,2.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,28884,0.39850993377483446,0,0.21078603833333326,0.0
red1,1,2.0,lite,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,28884,0.39850993377483446,0,0.07324855666666667,0.0
red1,1,2.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,29681,0.4095060706401766,0,0.04800887166666667,0.0
red1,1,2.0,pfft,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,28833,0.3978062913907285,0,0.047692815000000006,0.0
red1,1,2.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,29375,0.40528421633554085,0,0.34397536000000006,0.0
red1,1,4.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,26365,0.3637555187637969,0,0.21473855333333333,0.0
red1,1,4.0,lite,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,26541,0.3661837748344371,0,0.06877787166666668,0.0
red1,1,4.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,27285,0.37644867549668876,0,0.043929588333333346,0.0
red1,1,4.0,pfft,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,26454,0.36498344370860925,0,0.04438507166666667,0.0
red1,1,4.0,profiled_cz,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,27028,0.3729028697571744,0,0.342845865,0.0
red1,1,6.0,cwz_joint,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,21987,0.3033526490066225,0,0.21803033666666663,0.0
red1,1,6.0,lite,4,60,configuration,1024,16,0.25,3,10,10,4,1208,0,0.0,72480,22844,0.3151766004415011,0,0.07081698999999998,0.0
