channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,partial_fft_parts,partial_fft_bands,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red1,1,0.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,35681,0.4424727182539683,0,0.3593282033333332,0.0
red1,1,0.0,lite,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,34955,0.43346974206349204,0,0.11703846500000001,0.0
red1,1,0.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,34958,0.43350694444444443,0,0.07796319000000002,0.0
red1,1,0.0,pfft,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,35033,0.43443700396825397,0,0.08114527333333332,0.0
red1,1,0.0,profiled_cz,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,36169,0.44852430555555556,0,0.43163487333333334,0.0
red1,1,2.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,33868,0.41999007936507937,0,0.35350064166666667,0.0
red1,1,2.0,lite,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,33211,0.41184275793650793,0,0.113334005,0.0
red1,1,2.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,33277,0.41266121031746034,0,0.07764118,0.0
red1,1,2.0,pfft,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,33102,0.41049107142857144,0,0.07890568999999999,0.0
red1,1,2.0,profiled_cz,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,34749,0.4309151785714286,0,0.4118978966666667,0.0
red1,1,4.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,31427,0.3897197420634921,0,0.3683018233333334,0.0
red1,1,4.0,lite,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,30725,0.38101438492063494,0,0.118807435,0.0
red1,1,4.0,ofdm_fec,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,31166,0.3864831349206349,0,0.07896299499999998,0.0
red1,1,4.0,pfft,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,31200,0.3869047619047619,0,0.08034384166666667,0.0
red1,1,4.0,profiled_cz,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,32520,0.40327380952380953,0,0.43960419999999995,0.0
red1,1,6.0,cwz_joint,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,28156,0.349156746031746,0,0.3500244683333333,0.0
red1,1,6.0,lite,4,60,configuration,1024,16,0.25,3,5,12,0,1,16,1344,0,0.0,80640,28232,0.3500992063492063,0,0.10967756999999999,0.0
