workload_id,snr_db,frame,algorithm_id,noise_model,capture_start_seconds,capture_stop_seconds,snapshot_index,snapshot_seconds,replay_support_end_seconds,frame_duration_seconds,frame_samples,payload_bits,payload_seed,noise_seed,replay_seed,optimizer_seed,bit_errors,success,decode_failure,partial_fft_parts,partial_fft_bands
red1:lane2:snr0.0:seed4:frame1,0.0,1,direct_cz,awgn,0.0,47.0,1,0.0,1.0355208333333332,0.9933333333333333,9536,2175,4,4,4,4,979,false,false,4,16
red1:lane2:snr0.0:seed4:frame2,0.0,2,direct_cz,awgn,0.0,47.0,143,1.4791666666666667,2.5146875,0.9933333333333333,9536,2175,5,5,5,4,1059,false,false,4,16
red1:lane2:snr0.0:seed4:frame3,0.0,3,direct_cz,awgn,0.0,47.0,286,2.96875,4.004270833333333,0.9933333333333333,9536,2175,6,6,6,4,1004,false,false,4,16
red1:lane2:snr0.0:seed4:frame4,0.0,4,direct_cz,awgn,0.0,47.0,428,4.447916666666667,5.4834375,0.9933333333333333,9536,2175,7,7,7,4,1006,false,false,4,16
red1:lane2:snr0.0:seed4:frame5,0.0,5,direct_cz,awgn,0.0,47.0,570,5.927083333333333,6.962604166666666,0.9933333333333333,9536,2175,8,8,8,4,1022,false,false,4,16
red1:lane2:snr0.0:seed4:frame6,0.0,6,direct_cz,awgn,0.0,47.0,713,7.416666666666667,8.4521875,0.9933333333333333,9536,2175,9,9,9,4,941,false,false,4,16
red1:lane2:snr0.0:seed4:frame7,0.0,7,direct_cz,awgn,0.0,47.0,855,8.895833333333334,9.931354166666667,0.9933333333333333,9536,2175,10,10,10,4,1007,false,false,4,16
red1:lane2:snr0.0:seed4:frame8,0.0,8,direct_cz,awgn,0.0,47.0,997,10.375,11.410520833333333,0.9933333333333333,9536,2175,11,11,11,4,1042,false,false,4,16
red1:lane2:snr0.0:seed4:frame9,0.0,9,direct_cz,awgn,0.0,47.0,1140,11.864583333333334,12.900104166666667,0.9933333333333333,9536,2175,12,12,12,4,996,false,false,4,16
red1:lane2:snr0.0:seed4:frame10,0.0,10,direct_cz,awgn,0.0,47.0,1282,13.34375,14.379270833333333,0.9933333333333333,9536,2175,13,13,13,4,1002,false,false,4,16
red1:lane2:snr0.0:seed4:frame11,0.0,11,direct_cz,awgn,0.0,47.0,1424,14.822916666666666,15.858437499999999,0.9933333333333333,9536,2175,14,14,14,4,1063,false,false,4,16
red1:lane2:snr0.0:seed4:frame12,0.0,12,direct_cz,awgn,0.0,47.0,1567,16.3125,17.348020833333333,0.9933333333333333,9536,2175,15,15,15,4,997,false,false,4,16
red1:lane2:snr0.0:seed4:frame13,0.0,13,direct_cz,awgn,0.0,47.0,1709,17.791666666666668,18.8271875,0.9933333333333333,9536,2175,16,16,16,4,1001,false,false,4,16
red1:lane2:snr0.0:seed4:frame14,0.0,14,direct_cz,awgn,0.0,47.0,1851,19.270833333333332,20.306354166666665,0.9933333333333333,9536,2175,17,17,17,4,993,false,false,4,16
red1:lane2:snr0.0:seed4:frame15,0.0,15,direct_cz,awgn,0.0,47.0,1994,20.760416666666668,21.7959375,0.9933333333333333,9536,2175,18,18,18,4,1051,false,false,4,16
red1:lane2:snr0.0:seed4:frame16,0.0,16,direct_cz,awgn,0.0,47.0,2136,22.239583333333332,23.275104166666665,0.9933333333333333,9536,2175,19,19,19,4,961,false,false,4,16
red1:lane2:snr0.0:seed4:frame17,0.0,17,direct_cz,awgn,0.0,47.0,2278,23.71875,24.754270833333333,0.9933333333333333,9536,2175,20,20,20,4,1038,false,false,4,16
red1:lane2:snr0.0:seed4:frame18,0.0,18,direct_cz,awgn,0.0,47.0,2420,25.197916666666668,26.2334375,0.9933333333333333,9536,2175,21,21,21,4,1011,false,false,4,16
red1:lane2:snr0.0:seed4:frame19,0.0,19,direct_cz,awgn,0.0,47.0,2563,26.6875,27.723020833333333,0.9933333333333333,9536,2175,22,22,22,4,1024,false,false,4,16
red1:lane2:snr0.0:seed4:frame20,0.0,20,direct_cz,awgn,0.0,47.0,2705,28.166666666666668,29.2021875,0.9933333333333333,9536,2175,23,23,23,4,1021,false,false,4,16
red1:lane2:snr0.0:seed4:frame21,0.0,21,direct_cz,awgn,0.0,47.0,2847,29.645833333333332,30.681354166666665,0.9933333333333333,9536,2175,24,24,24,4,1030,false,false,4,16
