channel,lane,snr_db,algorithm_id,seed,frames,objective,nfft,cp,code_rate,outer_spacing,inner_spacing,check_degree,horizon,payload_bits_per_frame,successful_frames,psr,payload_bits,bit_errors,ber,decode_failures,decode_seconds,effective_rate_bps
red1,1,0.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,56469,0.4357175925925926,0,0.4522061866666665,0.0
red1,1,0.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,56079,0.4327083333333333,0,0.124906325,0.0
red1,1,0.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,60327,0.4654861111111111,0,0.07992138666666666,0.0
red1,1,0.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,55966,0.4318364197530864,0,0.09175455,0.0
red1,1,0.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,56782,0.4381327160493827,0,0.7158515616666665,0.0
red1,1,2.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,52103,0.4020293209876543,0,0.42898143333333333,0.0
red1,1,2.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,52483,0.4049614197530864,0,0.12537749666666667,0.0
red1,1,2.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,59237,0.45707561728395063,0,0.07631828499999997,0.0
red1,1,2.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,52504,0.40512345679012346,0,0.07560009333333334,0.0
red1,1,2.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,53034,0.40921296296296295,0,0.7548043333333333,0.0
red1,1,4.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,46341,0.35756944444444444,0,0.4355923316666666,0.0
red1,1,4.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,47170,0.36396604938271604,0,0.12303321,0.0
red1,1,4.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,57149,0.4409645061728395,0,0.09482103666666666,0.0
red1,1,4.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,47526,0.36671296296296296,0,0.07648344333333333,0.0
red1,1,4.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,47293,0.3649151234567901,0,0.7462118183333334,0.0
red1,1,6.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,38823,0.2995601851851852,0,0.4176549716666666,0.0
red1,1,6.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,41053,0.31676697530864195,0,0.12633527833333333,0.0
red1,1,6.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,54999,0.424375,0,0.09606127666666665,0.0
red1,1,6.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,41890,0.3232253086419753,0,0.07751420666666665,0.0
red1,1,6.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,39849,0.30747685185185186,0,0.7453690700000001,0.0
red1,1,8.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,25576,0.19734567901234568,0,0.45010721500000006,0.0
red1,1,8.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,28985,0.2236496913580247,0,0.13915947333333337,0.0
red1,1,8.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,52514,0.4052006172839506,0,0.096390695,0.0
red1,1,8.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,33469,0.2582484567901235,0,0.08692037833333334,0.0
red1,1,8.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,26226,0.2023611111111111,0,0.7329376150000001,0.0
red1,1,10.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,9924,0.07657407407407407,0,0.4301289450000001,0.0
red1,1,10.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,11252,0.08682098765432099,0,0.14611418666666667,0.0
red1,1,10.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,49532,0.38219135802469134,0,0.07986268333333332,0.0
red1,1,10.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,20088,0.155,0,0.08877332999999998,0.0
red1,1,10.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,9979,0.07699845679012346,0,0.6998918333333335,0.0
red1,1,12.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,1,0.016666666666666666,129600,2844,0.021944444444444444,0,0.440042505,27.979274611398964
red1,1,12.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,3010,0.02322530864197531,0,0.1412990016666667,0.0
red1,1,12.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,45354,0.3499537037037037,0,0.09368365499999999,0.0
red1,1,12.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,8013,0.061828703703703705,0,0.08335552,0.0
red1,1,12.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,1,0.016666666666666666,129600,2873,0.02216820987654321,0,0.6450560033333333,27.979274611398964
red1,1,14.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,9,0.15,129600,1605,0.01238425925925926,0,0.3685631716666666,251.81347150259066
red1,1,14.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,9,0.15,129600,1651,0.012739197530864197,0,0.14727533333333334,251.81347150259066
red1,1,14.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,42131,0.3250848765432099,0,0.08242103500000002,0.0
red1,1,14.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,3167,0.024436728395061728,0,0.09334993666666666,0.0
red1,1,14.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,9,0.15,129600,1595,0.012307098765432099,0,0.6872339533333333,251.81347150259066
red1,1,16.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,22,0.36666666666666664,129600,1217,0.009390432098765432,0,0.40876612500000004,615.5440414507772
red1,1,16.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,22,0.36666666666666664,129600,1212,0.009351851851851853,0,0.14725496333333332,615.5440414507772
red1,1,16.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,39387,0.30391203703703706,0,0.10804404000000001,0.0
red1,1,16.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,1,0.016666666666666666,129600,1887,0.014560185185185185,0,0.09687677499999998,27.979274611398964
red1,1,16.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,22,0.36666666666666664,129600,1218,0.009398148148148149,0,0.6041261066666667,615.5440414507772
red1,1,18.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,39,0.65,129600,1172,0.00904320987654321,0,0.37228536000000007,1091.1917098445595
red1,1,18.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,39,0.65,129600,1184,0.009135802469135803,0,0.12810931166666667,1091.1917098445595
red1,1,18.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,0,0.0,129600,36703,0.2832021604938272,0,0.083609555,0.0
red1,1,18.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,8,0.13333333333333333,129600,1567,0.01209104938271605,0,0.08279745333333333,223.8341968911917
red1,1,18.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,39,0.65,129600,1176,0.009074074074074075,0,0.6698548433333332,1091.1917098445595
red1,1,20.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,46,0.7666666666666667,129600,1136,0.008765432098765432,0,0.3718626,1287.0466321243523
red1,1,20.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,46,0.7666666666666667,129600,1116,0.008611111111111111,0,0.1401326866666667,1287.0466321243523
red1,1,20.0,ofdm_fec,4,60,configuration,2048,16,0.25,3,5,10,4,2160,1,0.016666666666666666,129600,35252,0.2720061728395062,0,0.082541035,27.979274611398964
red1,1,20.0,pfft,4,60,configuration,2048,16,0.25,3,5,10,4,2160,18,0.3,129600,1341,0.010347222222222223,0,0.08342428333333334,503.6269430051813
red1,1,20.0,profiled_cz,4,60,configuration,2048,16,0.25,3,5,10,4,2160,46,0.7666666666666667,129600,1136,0.008765432098765432,0,0.6332647783333333,1287.0466321243523
red1,1,22.0,cwz_joint,4,60,configuration,2048,16,0.25,3,5,10,4,2160,53,0.8833333333333333,129600,10,7.716049382716049e-5,0,0.3649416233333332,1482.901554404145
red1,1,22.0,lite,4,60,configuration,2048,16,0.25,3,5,10,4,2160,53,0.8833333333333333,129600,10,7.716049382716049e-5,0,0.12946571999999998,1482.901554404145
